partner,partner_label,geo,geo_label,period,value,flag
EU28,European Union - 28 countries (2013-2020),TR,Türkiye,2015,91,
EU28,European Union - 28 countries (2013-2020),TR,Türkiye,2016,7,
EU28,European Union - 28 countries (2013-2020),TR,Türkiye,2017,5,
EU28,European Union - 28 countries (2013-2020),TR,Türkiye,2018,1,
EU28,European Union - 28 countries (2013-2020),TR,Türkiye,2019,2,
EU28,European Union - 28 countries (2013-2020),TR,Türkiye,2020,0,
EU28,European Union - 28 countries (2013-2020),TR,Türkiye,2025,16,
EU28,European Union - 28 countries (2013-2020),UA,Ukraine,2025,1026,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2004,7932,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2005,8170,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2006,8171,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2007,8533,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2008,8576,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2009,8404,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2010,8918,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2011,9125,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2012,9532,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2013,9821,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2014,10055,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2015,9924,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2016,9714,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2017,9824,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2018,10261,
EU28,European Union - 28 countries (2013-2020),UK,United Kingdom,2019,10271,
FI,Finland,BG,Bulgaria,2006,2,
FI,Finland,BG,Bulgaria,2007,6,
FI,Finland,BG,Bulgaria,2008,9,
FI,Finland,BG,Bulgaria,2009,12,
FI,Finland,BG,Bulgaria,2010,12,
FI,Finland,BG,Bulgaria,2011,11,
FI,Finland,BG,Bulgaria,2012,11,
FI,Finland,BG,Bulgaria,2013,10,
FI,Finland,BG,Bulgaria,2014,10,
FI,Finland,BG,Bulgaria,2015,5,
FI,Finland,BG,Bulgaria,2016,4,
FI,Finland,BG,Bulgaria,2017,4,
FI,Finland,BG,Bulgaria,2018,4,
FI,Finland,BG,Bulgaria,2019,5,
FI,Finland,BG,Bulgaria,2020,1,
FI,Finland,BG,Bulgaria,2021,0,
FI,Finland,BG,Bulgaria,2022,1,
FI,Finland,BG,Bulgaria,2023,0,
FI,Finland,CZ,Czechia,2004,0,
FI,Finland,CZ,Czechia,2010,0,
FI,Finland,DE,Germany,2004,2,
FI,Finland,DE,Germany,2005,0,
FI,Finland,DE,Germany,2006,0,
FI,Finland,DE,Germany,2007,0,
FI,Finland,DE,Germany,2008,2,
FI,Finland,FR,France,2004,0,
FI,Finland,HR,Croatia,2004,0,
FI,Finland,HR,Croatia,2005,0,
FI,Finland,HR,Croatia,2006,0,
FI,Finland,HR,Croatia,2007,0,
FI,Finland,HR,Croatia,2008,0,
FI,Finland,HR,Croatia,2009,0,
FI,Finland,HR,Croatia,2010,0,
FI,Finland,HR,Croatia,2011,0,
FI,Finland,HR,Croatia,2012,0,
FI,Finland,HR,Croatia,2013,0,
FI,Finland,HR,Croatia,2014,0,
FI,Finland,HR,Croatia,2015,0,
FI,Finland,HU,Hungary,2004,2,
FI,Finland,HU,Hungary,2005,0,
FI,Finland,HU,Hungary,2006,3,
FI,Finland,HU,Hungary,2007,3,
FI,Finland,HU,Hungary,2008,4,
FI,Finland,HU,Hungary,2009,5,
FI,Finland,HU,Hungary,2010,4,
FI,Finland,HU,Hungary,2011,3,
FI,Finland,HU,Hungary,2012,4,
FI,Finland,HU,Hungary,2013,3,
FI,Finland,HU,Hungary,2014,2,
FI,Finland,LT,Lithuania,2004,0,
FI,Finland,LT,Lithuania,2005,0,
FI,Finland,LT,Lithuania,2009,0,
FI,Finland,LT,Lithuania,2010,0,
FI,Finland,LT,Lithuania,2011,0,
FI,Finland,PL,Poland,2004,1,
FI,Finland,PL,Poland,2005,1,
FI,Finland,PL,Poland,2006,1,
FI,Finland,PL,Poland,2007,0,
FI,Finland,PL,Poland,2008,1,
FI,Finland,PL,Poland,2009,0,
FI,Finland,PL,Poland,2010,0,
FI,Finland,PL,Poland,2011,0,
FI,Finland,PL,Poland,2012,0,
FI,Finland,PL,Poland,2013,0,
FI,Finland,PL,Poland,2014,0,
FI,Finland,PL,Poland,2015,0,
FI,Finland,RO,Romania,2004,0,
FI,Finland,RO,Romania,2005,0,
FI,Finland,RO,Romania,2006,0,
FI,Finland,RO,Romania,2007,0,
FI,Finland,RO,Romania,2010,6,
FI,Finland,RO,Romania,2011,1,
FI,Finland,RO,Romania,2012,0,
FI,Finland,RO,Romania,2013,0,
FI,Finland,RO,Romania,2014,0,
FI,Finland,RO,Romania,2015,0,
FI,Finland,SI,Slovenia,2004,0,
FI,Finland,SI,Slovenia,2005,0,
FI,Finland,SI,Slovenia,2006,0,
FI,Finland,SI,Slovenia,2007,0,
FI,Finland,SI,Slovenia,2008,0,
FI,Finland,SI,Slovenia,2009,0,
FI,Finland,SI,Slovenia,2010,0,
FI,Finland,SI,Slovenia,2011,0,
FI,Finland,SI,Slovenia,2012,0,
FI,Finland,SI,Slovenia,2013,0,
FI,Finland,SI,Slovenia,2014,0,
FI,Finland,SI,Slovenia,2015,0,
FI,Finland,SI,Slovenia,2016,0,
FI,Finland,SI,Slovenia,2017,0,
FI,Finland,SI,Slovenia,2018,0,
FI,Finland,SI,Slovenia,2019,0,
FI,Finland,SI,Slovenia,2023,0,
FI,Finland,SK,Slovakia,2004,2,
FI,Finland,SK,Slovakia,2005,2,
FI,Finland,SK,Slovakia,2006,2,
FI,Finland,TR,Türkiye,2004,0,
FI,Finland,TR,Türkiye,2005,1,
FI,Finland,TR,Türkiye,2007,4,
FI,Finland,TR,Türkiye,2008,5,
FI,Finland,TR,Türkiye,2009,4,
FI,Finland,TR,Türkiye,2010,6,
FI,Finland,TR,Türkiye,2011,6,
FI,Finland,TR,Türkiye,2012,5,
FI,Finland,TR,Türkiye,2013,4,
FI,Finland,TR,Türkiye,2014,5,
FI,Finland,TR,Türkiye,2015,4,
FI,Finland,TR,Türkiye,2016,0,
FR,France,BE,Belgium,2004,1026,
FR,France,BE,Belgium,2005,1744,
FR,France,BE,Belgium,2006,1814,
FR,France,BE,Belgium,2007,2004,
FR,France,BE,Belgium,2008,3069,
FR,France,BE,Belgium,2009,3220,
FR,France,BE,Belgium,2010,3239,
FR,France,BE,Belgium,2011,3239,
FR,France,BG,Bulgaria,2006,9,
FR,France,BG,Bulgaria,2007,5,
FR,France,BG,Bulgaria,2008,23,
FR,France,BG,Bulgaria,2009,17,
FR,France,BG,Bulgaria,2010,15,
FR,France,BG,Bulgaria,2011,19,
FR,France,BG,Bulgaria,2012,21,
FR,France,BG,Bulgaria,2013,17,
FR,France,BG,Bulgaria,2014,22,
FR,France,BG,Bulgaria,2015,34,
FR,France,BG,Bulgaria,2016,7,
FR,France,BG,Bulgaria,2017,9,
FR,France,BG,Bulgaria,2018,16,
FR,France,BG,Bulgaria,2019,1,
FR,France,BG,Bulgaria,2020,3,
FR,France,BG,Bulgaria,2021,1,
FR,France,BG,Bulgaria,2022,1,
FR,France,BG,Bulgaria,2023,1,
FR,France,BG,Bulgaria,2024,0,
FR,France,BG,Bulgaria,2025,0,
FR,France,CH,Switzerland,2008,1632,
FR,France,CH,Switzerland,2009,1550,
FR,France,CH,Switzerland,2010,1761,
FR,France,CH,Switzerland,2011,1780,
FR,France,CH,Switzerland,2012,2052,
FR,France,CH,Switzerland,2013,2007,
FR,France,CH,Switzerland,2014,1962,
FR,France,CH,Switzerland,2015,1264,
FR,France,CH,Switzerland,2016,1214,
FR,France,CH,Switzerland,2017,1232,
FR,France,CH,Switzerland,2018,1272,
FR,France,CH,Switzerland,2019,1391,
FR,France,CH,Switzerland,2020,570,
FR,France,CH,Switzerland,2021,661,
FR,France,CH,Switzerland,2022,1343,
FR,France,CH,Switzerland,2023,1542,
FR,France,CH,Switzerland,2024,1461,
FR,France,CH,Switzerland,2025,1546,
FR,France,CZ,Czechia,2004,0,
FR,France,CZ,Czechia,2005,0,
FR,France,CZ,Czechia,2006,1,
FR,France,CZ,Czechia,2007,0,
FR,France,CZ,Czechia,2008,0,
FR,France,CZ,Czechia,2009,0,
FR,France,CZ,Czechia,2010,1,
FR,France,CZ,Czechia,2011,0,
FR,France,CZ,Czechia,2012,0,
FR,France,CZ,Czechia,2013,0,
FR,France,CZ,Czechia,2014,0,
FR,France,CZ,Czechia,2015,0,
FR,France,CZ,Czechia,2016,0,
FR,France,CZ,Czechia,2017,0,
FR,France,CZ,Czechia,2018,0,
FR,France,CZ,Czechia,2019,0,
FR,France,CZ,Czechia,2020,0,
FR,France,CZ,Czechia,2021,0,
FR,France,CZ,Czechia,2022,0,
FR,France,CZ,Czechia,2023,0,
FR,France,CZ,Czechia,2024,0,
FR,France,CZ,Czechia,2025,0,
FR,France,DE,Germany,2004,703,
FR,France,DE,Germany,2005,334,
FR,France,DE,Germany,2006,312,
FR,France,DE,Germany,2007,279,
FR,France,DE,Germany,2008,448,
FR,France,DE,Germany,2009,543,
FR,France,DE,Germany,2010,574,
FR,France,DE,Germany,2011,852,
FR,France,DE,Germany,2012,660,
FR,France,DE,Germany,2013,781,
FR,France,DE,Germany,2014,705,
FR,France,DE,Germany,2015,641,
FR,France,DE,Germany,2016,922,
FR,France,DE,Germany,2017,1116,
FR,France,DE,Germany,2018,1353,
FR,France,DE,Germany,2019,790,
FR,France,DE,Germany,2020,594,
FR,France,DE,Germany,2021,521,
FR,France,DE,Germany,2022,1124,
FR,France,DE,Germany,2023,1312,
FR,France,DE,Germany,2024,1329,
FR,France,DE,Germany,2025,1566,
FR,France,DK,Denmark,2004,0,
FR,France,DK,Denmark,2005,0,
FR,France,DK,Denmark,2006,1,
FR,France,DK,Denmark,2007,1,
FR,France,DK,Denmark,2008,1,
FR,France,DK,Denmark,2010,1,
FR,France,DK,Denmark,2011,1,
FR,France,DK,Denmark,2012,1,
FR,France,ES,Spain,2004,279,
FR,France,ES,Spain,2005,276,
FR,France,ES,Spain,2006,283,
FR,France,ES,Spain,2007,232,
FR,France,ES,Spain,2008,275,
FR,France,ES,Spain,2009,278,
FR,France,ES,Spain,2010,264,
FR,France,ES,Spain,2011,159,
FR,France,ES,Spain,2012,152,
FR,France,ES,Spain,2013,126,
FR,France,ES,Spain,2014,418,
FR,France,ES,Spain,2015,445,
FR,France,ES,Spain,2016,434,
FR,France,ES,Spain,2017,434,
FR,France,ES,Spain,2018,416,
FR,France,ES,Spain,2019,432,
FR,France,ES,Spain,2020,120,
FR,France,ES,Spain,2021,177,
FR,France,ES,Spain,2022,330,
FR,France,ES,Spain,2023,425,
FR,France,ES,Spain,2024,586,
FR,France,ES,Spain,2025,569,
FR,France,HR,Croatia,2004,1,
FR,France,HR,Croatia,2005,1,
FR,France,HR,Croatia,2006,0,
FR,France,HR,Croatia,2007,2,
FR,France,HR,Croatia,2008,4,
FR,France,HR,Croatia,2009,3,
FR,France,HR,Croatia,2010,3,
FR,France,HR,Croatia,2011,5,
FR,France,HR,Croatia,2012,6,
FR,France,HR,Croatia,2013,8,
FR,France,HR,Croatia,2014,7,
FR,France,HR,Croatia,2015,8,
FR,France,HR,Croatia,2016,4,
FR,France,HR,Croatia,2017,2,
FR,France,HU,Hungary,2004,52,
FR,France,HU,Hungary,2005,147,
FR,France,HU,Hungary,2006,87,
FR,France,HU,Hungary,2007,82,
FR,France,HU,Hungary,2008,116,
FR,France,HU,Hungary,2009,105,
FR,France,HU,Hungary,2010,98,
FR,France,HU,Hungary,2011,100,
FR,France,HU,Hungary,2012,148,
FR,France,HU,Hungary,2013,115,
FR,France,HU,Hungary,2014,139,
FR,France,IT,Italy,2004,846,
FR,France,IT,Italy,2005,794,
FR,France,IT,Italy,2006,919,
FR,France,IT,Italy,2007,827,
FR,France,IT,Italy,2022,263,
FR,France,LU,Luxembourg,2004,1115,
FR,France,LU,Luxembourg,2005,1148,
FR,France,LU,Luxembourg,2006,1178,
FR,France,LU,Luxembourg,2007,1465,
FR,France,LU,Luxembourg,2008,1430,
FR,France,LU,Luxembourg,2009,1358,
FR,France,LU,Luxembourg,2010,1546,
FR,France,LU,Luxembourg,2011,1435,
FR,France,LU,Luxembourg,2012,1595,
FR,France,LU,Luxembourg,2013,1661,
FR,France,LU,Luxembourg,2014,1557,
FR,France,LU,Luxembourg,2015,1726,
FR,France,LU,Luxembourg,2016,1968,
FR,France,LU,Luxembourg,2017,2088,
FR,France,LU,Luxembourg,2018,2140,
FR,France,LU,Luxembourg,2019,2283,
FR,France,LU,Luxembourg,2020,1262,
FR,France,LU,Luxembourg,2021,1327,
FR,France,LU,Luxembourg,2022,1824,
FR,France,LU,Luxembourg,2023,2807,
FR,France,LU,Luxembourg,2024,2846,
FR,France,LU,Luxembourg,2025,2879,
FR,France,NL,Netherlands,2004,500,
FR,France,NL,Netherlands,2005,500,
FR,France,NL,Netherlands,2006,461,
FR,France,NL,Netherlands,2007,610,
FR,France,PL,Poland,2004,2,
FR,France,PL,Poland,2005,2,
FR,France,PL,Poland,2006,3,
FR,France,PL,Poland,2007,11,
FR,France,PL,Poland,2008,11,
FR,France,PL,Poland,2009,10,
FR,France,PL,Poland,2010,14,
FR,France,PL,Poland,2011,10,
FR,France,PL,Poland,2012,10,
FR,France,PL,Poland,2013,12,
FR,France,PL,Poland,2014,14,
FR,France,PL,Poland,2015,9,
FR,France,PL,Poland,2016,11,
FR,France,PL,Poland,2017,11,
FR,France,PL,Poland,2018,11,
FR,France,PT,Portugal,2004,2,
FR,France,RO,Romania,2004,3,
FR,France,RO,Romania,2005,4,
FR,France,RO,Romania,2006,6,
FR,France,RO,Romania,2007,7,
FR,France,RO,Romania,2008,10,
FR,France,RO,Romania,2009,12,
FR,France,RO,Romania,2010,18,
FR,France,RO,Romania,2012,0,
FR,France,RO,Romania,2014,0,
FR,France,RO,Romania,2015,0,
FR,France,RO,Romania,2016,0,
FR,France,RO,Romania,2017,0,
FR,France,RO,Romania,2018,0,
FR,France,RO,Romania,2019,0,
FR,France,SI,Slovenia,2004,3,
FR,France,SI,Slovenia,2005,1,
FR,France,SI,Slovenia,2006,6,
FR,France,SI,Slovenia,2007,8,
FR,France,SI,Slovenia,2008,5,
FR,France,SI,Slovenia,2009,3,
FR,France,SI,Slovenia,2010,3,
FR,France,SI,Slovenia,2011,5,
FR,France,SI,Slovenia,2012,4,
FR,France,SI,Slovenia,2013,5,
FR,France,SI,Slovenia,2014,5,
FR,France,SI,Slovenia,2015,5,
FR,France,SI,Slovenia,2016,3,
FR,France,SI,Slovenia,2017,4,
FR,France,SI,Slovenia,2018,4,
FR,France,SI,Slovenia,2019,4,
FR,France,SI,Slovenia,2023,1,
FR,France,SI,Slovenia,2024,0,
FR,France,SI,Slovenia,2025,0,
FR,France,SK,Slovakia,2004,11,
FR,France,SK,Slovakia,2005,11,
FR,France,SK,Slovakia,2006,19,
FR,France,SK,Slovakia,2008,0,
FR,France,SK,Slovakia,2009,0,
FR,France,SK,Slovakia,2011,0,
FR,France,SK,Slovakia,2012,0,
FR,France,SK,Slovakia,2013,0,
FR,France,SK,Slovakia,2014,0,
FR,France,SK,Slovakia,2015,0,
FR,France,SK,Slovakia,2017,0,
FR,France,TR,Türkiye,2004,10,
FR,France,TR,Türkiye,2005,17,
FR,France,TR,Türkiye,2006,18,
FR,France,TR,Türkiye,2007,15,
FR,France,TR,Türkiye,2008,15,
FR,France,TR,Türkiye,2009,14,
FR,France,TR,Türkiye,2010,15,
FR,France,TR,Türkiye,2011,16,
FR,France,TR,Türkiye,2012,13,
FR,France,TR,Türkiye,2013,12,
FR,France,TR,Türkiye,2014,11,
FR,France,TR,Türkiye,2015,13,
FR,France,TR,Türkiye,2016,0,
FR,France,UK,United Kingdom,2004,6885,
FR,France,UK,United Kingdom,2005,7104,
FR,France,UK,United Kingdom,2006,7059,
FR,France,UK,United Kingdom,2007,7255,
FR,France,UK,United Kingdom,2008,7226,
FR,France,UK,United Kingdom,2009,7148,
FR,France,UK,United Kingdom,2010,7611,
FR,France,UK,United Kingdom,2011,7756,
FR,France,UK,United Kingdom,2012,7982,
FR,France,UK,United Kingdom,2013,8324,
FR,France,UK,United Kingdom,2014,8463,
FR,France,UK,United Kingdom,2015,8178,
FR,France,UK,United Kingdom,2016,8019,
FR,France,UK,United Kingdom,2017,7902,
FR,France,UK,United Kingdom,2018,8292,
FR,France,UK,United Kingdom,2019,7984,
GE,Georgia,EL,Greece,2006,0,
HR,Croatia,BE,Belgium,2004,0,
HR,Croatia,BE,Belgium,2005,0,
HR,Croatia,BE,Belgium,2006,0,
HR,Croatia,BE,Belgium,2007,0,
HR,Croatia,BE,Belgium,2008,0,
HR,Croatia,BE,Belgium,2009,0,
HR,Croatia,BE,Belgium,2010,0,
HR,Croatia,BE,Belgium,2011,0,
HR,Croatia,BG,Bulgaria,2006,1,
HR,Croatia,BG,Bulgaria,2007,1,
HR,Croatia,BG,Bulgaria,2008,1,
HR,Croatia,BG,Bulgaria,2009,1,
HR,Croatia,BG,Bulgaria,2010,2,
HR,Croatia,BG,Bulgaria,2011,1,
HR,Croatia,BG,Bulgaria,2012,2,
HR,Croatia,BG,Bulgaria,2013,2,
HR,Croatia,BG,Bulgaria,2014,1,
HR,Croatia,BG,Bulgaria,2015,1,
HR,Croatia,BG,Bulgaria,2016,1,
HR,Croatia,BG,Bulgaria,2017,1,
HR,Croatia,BG,Bulgaria,2018,0,
HR,Croatia,BG,Bulgaria,2019,0,
HR,Croatia,BG,Bulgaria,2020,0,
HR,Croatia,BG,Bulgaria,2021,0,
HR,Croatia,CZ,Czechia,2004,0,
HR,Croatia,CZ,Czechia,2005,0,
HR,Croatia,CZ,Czechia,2006,1,
HR,Croatia,CZ,Czechia,2007,5,
HR,Croatia,CZ,Czechia,2008,5,
HR,Croatia,CZ,Czechia,2009,4,
HR,Croatia,CZ,Czechia,2010,2,
HR,Croatia,CZ,Czechia,2011,2,
HR,Croatia,CZ,Czechia,2012,2,
HR,Croatia,CZ,Czechia,2013,2,
HR,Croatia,CZ,Czechia,2014,2,
HR,Croatia,CZ,Czechia,2015,3,
HR,Croatia,CZ,Czechia,2016,2,
HR,Croatia,CZ,Czechia,2017,1,
HR,Croatia,CZ,Czechia,2018,0,
HR,Croatia,CZ,Czechia,2019,0,
HR,Croatia,CZ,Czechia,2020,25,
HR,Croatia,CZ,Czechia,2021,34,
HR,Croatia,CZ,Czechia,2022,36,
HR,Croatia,CZ,Czechia,2023,15,
HR,Croatia,CZ,Czechia,2024,0,
HR,Croatia,CZ,Czechia,2025,0,
HR,Croatia,DE,Germany,2004,65,
HR,Croatia,DE,Germany,2005,24,
HR,Croatia,DE,Germany,2006,9,
HR,Croatia,DE,Germany,2007,14,
HR,Croatia,DE,Germany,2008,16,
HR,Croatia,DE,Germany,2022,0,
HR,Croatia,DE,Germany,2023,14,
HR,Croatia,DE,Germany,2024,13,
HR,Croatia,DE,Germany,2025,9,
HR,Croatia,DK,Denmark,2004,0,
HR,Croatia,DK,Denmark,2005,0,
HR,Croatia,DK,Denmark,2011,1,
HR,Croatia,EL,Greece,2004,0,
HR,Croatia,EL,Greece,2005,0,
HR,Croatia,FR,France,2004,0,
HR,Croatia,FR,France,2005,0,
HR,Croatia,FR,France,2006,0,
HR,Croatia,FR,France,2007,0,
HR,Croatia,HU,Hungary,2004,37,
HR,Croatia,HU,Hungary,2005,31,
HR,Croatia,HU,Hungary,2006,31,
HR,Croatia,HU,Hungary,2007,29,
HR,Croatia,HU,Hungary,2008,32,
HR,Croatia,HU,Hungary,2009,31,
HR,Croatia,HU,Hungary,2010,36,
HR,Croatia,HU,Hungary,2011,35,
HR,Croatia,HU,Hungary,2012,40,
HR,Croatia,HU,Hungary,2013,26,
HR,Croatia,HU,Hungary,2014,28,
HR,Croatia,IT,Italy,2004,7,
HR,Croatia,IT,Italy,2005,6,
HR,Croatia,IT,Italy,2006,15,
HR,Croatia,IT,Italy,2007,14,
HR,Croatia,LT,Lithuania,2004,0,
HR,Croatia,LT,Lithuania,2005,0,
HR,Croatia,LT,Lithuania,2007,0,
HR,Croatia,LT,Lithuania,2010,0,
HR,Croatia,LU,Luxembourg,2005,0,
HR,Croatia,LU,Luxembourg,2007,0,
HR,Croatia,LU,Luxembourg,2010,0,
HR,Croatia,LU,Luxembourg,2012,0,
HR,Croatia,LU,Luxembourg,2013,0,
HR,Croatia,LU,Luxembourg,2014,0,
HR,Croatia,LU,Luxembourg,2015,0,
HR,Croatia,LU,Luxembourg,2016,0,
HR,Croatia,LU,Luxembourg,2017,0,
HR,Croatia,LU,Luxembourg,2018,0,
HR,Croatia,LU,Luxembourg,2019,0,
HR,Croatia,LU,Luxembourg,2020,0,
HR,Croatia,LU,Luxembourg,2021,0,
HR,Croatia,LU,Luxembourg,2022,0,
HR,Croatia,LU,Luxembourg,2023,0,
HR,Croatia,LU,Luxembourg,2024,0,
HR,Croatia,LU,Luxembourg,2025,0,
HR,Croatia,MK,North Macedonia,2009,0,
HR,Croatia,MK,North Macedonia,2010,0,
HR,Croatia,MK,North Macedonia,2011,0,
HR,Croatia,MK,North Macedonia,2012,0,
HR,Croatia,MK,North Macedonia,2013,0,
HR,Croatia,MK,North Macedonia,2014,0,
HR,Croatia,MK,North Macedonia,2015,0,
HR,Croatia,MK,North Macedonia,2018,0,
HR,Croatia,MK,North Macedonia,2019,0,
HR,Croatia,MK,North Macedonia,2020,0,
HR,Croatia,MK,North Macedonia,2021,0,
HR,Croatia,PL,Poland,2004,1,
HR,Croatia,PL,Poland,2005,1,
HR,Croatia,PL,Poland,2006,1,
HR,Croatia,PL,Poland,2007,1,
HR,Croatia,PL,Poland,2008,1,
HR,Croatia,PL,Poland,2009,1,
HR,Croatia,PL,Poland,2010,1,
HR,Croatia,PL,Poland,2011,0,
HR,Croatia,PL,Poland,2012,1,
HR,Croatia,PL,Poland,2013,0,
HR,Croatia,PL,Poland,2014,0,
HR,Croatia,PL,Poland,2015,0,
HR,Croatia,PL,Poland,2016,0,
HR,Croatia,PL,Poland,2017,0,
HR,Croatia,PL,Poland,2018,0,
HR,Croatia,RO,Romania,2004,0,
HR,Croatia,RO,Romania,2005,0,
HR,Croatia,RO,Romania,2006,0,
HR,Croatia,RO,Romania,2007,0,
HR,Croatia,RO,Romania,2010,1,
HR,Croatia,RO,Romania,2011,0,
HR,Croatia,RO,Romania,2012,0,
HR,Croatia,RO,Romania,2013,0,
HR,Croatia,RO,Romania,2014,0,
HR,Croatia,RO,Romania,2015,0,
HR,Croatia,RO,Romania,2016,0,
HR,Croatia,RO,Romania,2017,0,
HR,Croatia,RO,Romania,2018,0,
HR,Croatia,RO,Romania,2019,0,
HR,Croatia,RO,Romania,2020,0,
HR,Croatia,RO,Romania,2021,0,
HR,Croatia,RO,Romania,2022,0,
HR,Croatia,RO,Romania,2023,0,
HR,Croatia,RO,Romania,2024,0,
HR,Croatia,RO,Romania,2025,0,
HR,Croatia,SI,Slovenia,2004,109,
HR,Croatia,SI,Slovenia,2005,128,
HR,Croatia,SI,Slovenia,2006,99,
HR,Croatia,SI,Slovenia,2007,103,
HR,Croatia,SI,Slovenia,2008,87,
HR,Croatia,SI,Slovenia,2009,107,
HR,Croatia,SI,Slovenia,2010,91,
HR,Croatia,SI,Slovenia,2011,82,
HR,Croatia,SI,Slovenia,2012,78,
HR,Croatia,SI,Slovenia,2013,73,
HR,Croatia,SI,Slovenia,2014,64,
HR,Croatia,SI,Slovenia,2015,46,
HR,Croatia,SI,Slovenia,2016,43,
HR,Croatia,SI,Slovenia,2017,48,
HR,Croatia,SI,Slovenia,2018,50,
HR,Croatia,SI,Slovenia,2019,49,
HR,Croatia,SI,Slovenia,2020,12,
HR,Croatia,SI,Slovenia,2021,22,
HR,Croatia,SI,Slovenia,2022,58,
HR,Croatia,SI,Slovenia,2023,56,
HR,Croatia,SI,Slovenia,2024,59,
HR,Croatia,SI,Slovenia,2025,60,
HR,Croatia,SK,Slovakia,2004,1,
HR,Croatia,SK,Slovakia,2005,1,
HR,Croatia,SK,Slovakia,2006,1,
HR,Croatia,SK,Slovakia,2007,2,
HR,Croatia,SK,Slovakia,2008,2,
HR,Croatia,SK,Slovakia,2009,2,
HR,Croatia,SK,Slovakia,2010,0,
HR,Croatia,SK,Slovakia,2011,1,
HR,Croatia,SK,Slovakia,2012,1,
HR,Croatia,SK,Slovakia,2013,1,
HR,Croatia,SK,Slovakia,2014,1,
HR,Croatia,SK,Slovakia,2015,1,
HR,Croatia,SK,Slovakia,2016,1,
HR,Croatia,SK,Slovakia,2017,1,
HR,Croatia,SK,Slovakia,2018,1,
HR,Croatia,SK,Slovakia,2019,0,
HR,Croatia,SK,Slovakia,2020,0,
HR,Croatia,SK,Slovakia,2021,5,
HR,Croatia,SK,Slovakia,2022,6,
HR,Croatia,TR,Türkiye,2004,0,
HR,Croatia,TR,Türkiye,2005,0,
HR,Croatia,TR,Türkiye,2006,0,
HR,Croatia,TR,Türkiye,2007,1,
HR,Croatia,TR,Türkiye,2008,1,
HR,Croatia,TR,Türkiye,2009,1,
HR,Croatia,TR,Türkiye,2010,1,
HR,Croatia,TR,Türkiye,2011,1,
HR,Croatia,TR,Türkiye,2012,1,
HR,Croatia,TR,Türkiye,2013,0,
HR,Croatia,TR,Türkiye,2015,0,
HR,Croatia,TR,Türkiye,2016,0,
HU,Hungary,BE,Belgium,2004,0,
HU,Hungary,BE,Belgium,2005,0,
HU,Hungary,BE,Belgium,2006,0,
HU,Hungary,BE,Belgium,2007,0,
HU,Hungary,BE,Belgium,2008,0,
HU,Hungary,BE,Belgium,2009,0,
HU,Hungary,BE,Belgium,2010,0,
HU,Hungary,BE,Belgium,2011,0,
HU,Hungary,BG,Bulgaria,2006,2,
HU,Hungary,BG,Bulgaria,2007,2,
HU,Hungary,BG,Bulgaria,2008,1,
HU,Hungary,BG,Bulgaria,2009,2,
HU,Hungary,BG,Bulgaria,2010,3,
HU,Hungary,BG,Bulgaria,2011,2,
HU,Hungary,BG,Bulgaria,2012,2,
HU,Hungary,BG,Bulgaria,2013,2,
HU,Hungary,BG,Bulgaria,2014,3,
HU,Hungary,BG,Bulgaria,2015,2,
HU,Hungary,BG,Bulgaria,2016,2,
HU,Hungary,BG,Bulgaria,2017,3,
HU,Hungary,BG,Bulgaria,2018,1,
HU,Hungary,BG,Bulgaria,2019,1,
HU,Hungary,BG,Bulgaria,2020,0,
HU,Hungary,BG,Bulgaria,2021,0,
HU,Hungary,BG,Bulgaria,2022,1,
HU,Hungary,BG,Bulgaria,2023,1,
HU,Hungary,BG,Bulgaria,2024,1,
HU,Hungary,BG,Bulgaria,2025,1,
HU,Hungary,CZ,Czechia,2004,8,
HU,Hungary,CZ,Czechia,2005,1,
HU,Hungary,CZ,Czechia,2006,36,
HU,Hungary,CZ,Czechia,2007,17,
HU,Hungary,CZ,Czechia,2008,9,
HU,Hungary,CZ,Czechia,2009,9,
HU,Hungary,CZ,Czechia,2010,10,
HU,Hungary,CZ,Czechia,2011,18,
HU,Hungary,CZ,Czechia,2012,18,
HU,Hungary,CZ,Czechia,2013,36,
HU,Hungary,CZ,Czechia,2014,39,
HU,Hungary,CZ,Czechia,2015,40,
HU,Hungary,CZ,Czechia,2016,73,
HU,Hungary,CZ,Czechia,2017,129,
HU,Hungary,CZ,Czechia,2018,152,
HU,Hungary,CZ,Czechia,2019,158,
HU,Hungary,CZ,Czechia,2020,34,
